0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.06,0.00,0.94,1.00,0.00,0.96,0.00,255,1,0.00,1.00,0.00,0.00,0.04,0.00,0.96,1.00,satan,18
0,udp,private,SF,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21,21,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,nmap,11
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,66,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep,18
0,tcp,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0.00,0.00,1.00,1.00,0.08,0.54,0.00,255,1,0.00,0.04,0.05,0.00,0.00,0.00,0.85,1.00,portsweep,18
0,tcp,whois,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.08,0.00,0.92,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.13,0.00,0.87,1.00,satan,17
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,69,1.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,ipsweep,16
37688,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.50,1.00,0.00,0.00,0.00,1.00,1.00,portsweep,15
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,100,0.00,0.00,0.00,0.00,0.83,0.03,0.00,255,150,0.59,0.05,1.00,0.00,0.00,0.00,0.00,0.00,satan,18
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,66,2,0.02,1.00,0.02,1.00,0.00,0.00,0.92,1.00,ipsweep,15
8277,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.65,1.00,0.00,0.00,0.00,1.00,1.00,portsweep,15
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,28,1.00,0.00,1.00,0.54,0.00,0.00,0.00,0.00,ipsweep,17
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,9,1.00,0.00,1.00,0.56,0.00,0.00,0.00,0.00,ipsweep,16
